zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos
2076524101,2076524101,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0a04db6464a1da481623368fba22cf1e-p_e.jpg,true,https://www.zillow.com/homedetails/1252-Shoreline-Ave-Lakeshore-ON-N0R-1A0/2076524101_zpid/,FOR_SALE,House for sale,C$,"C$1,999,900",1999900,"1252 Shoreline Ave, Lakeshore, ON N0R 1A0",1252 Shoreline Ave,Lakeshore,ON,N0R1A0,false,4,4,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018578,Re/Max Preferred Realty Ltd. - 585 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
401694261,401694261,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cb561426c471f074aaa89449fc41c33c-p_e.jpg,true,https://www.zillow.com/homedetails/886-Lakewood-Cres-Lakeshore-ON-N0R-1A0/401694261_zpid/,FOR_SALE,House for sale,C$,"C$999,900",999900,"886 Lakewood Cres, Lakeshore, ON N0R 1A0",886 Lakewood Cres,Lakeshore,ON,N0R1A0,false,5,3,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019390,Remo Valente Real Estate (1990) Limited - 790 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440145881,440145881,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8b343df2e3e512d1c70feed3d668914d-p_e.jpg,true,https://www.zillow.com/homedetails/273-Tellier-Rd-Lakeshore-ON-N0R-1S0/440145881_zpid/,FOR_SALE,House for sale,C$,"C$679,000",679000,"273 Tellier Rd, Lakeshore, ON N0R 1S0",273 Tellier Rd,Lakeshore,ON,N0R1S0,false,3,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024102,Pinnacle Plus Realty Ltd. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439578668,439578668,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ddc1980405f52269b0434b41bc97c22b-p_e.jpg,true,https://www.zillow.com/homedetails/196-Riverside-Rd-Lakeshore-ON-N8L-1B4/439578668_zpid/,FOR_SALE,House for sale,C$,"C$625,000",625000,"196 Riverside Rd, Lakeshore, ON N8L 1B4",196 Riverside Rd,Lakeshore,ON,N8L1B4,false,3,3,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023622,Pinnacle Plus Realty Ltd. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2076524101,2076524101,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0a04db6464a1da481623368fba22cf1e-p_e.jpg,true,https://www.zillow.com/homedetails/1252-Shoreline-Ave-Lakeshore-ON-N0R-1A0/2076524101_zpid/,FOR_SALE,House for sale,C$,"C$1,999,900",1999900,"1252 Shoreline Ave, Lakeshore, ON N0R 1A0",1252 Shoreline Ave,Lakeshore,ON,N0R1A0,false,4,4,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018578,Re/Max Preferred Realty Ltd. - 585 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
401694261,401694261,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cb561426c471f074aaa89449fc41c33c-p_e.jpg,true,https://www.zillow.com/homedetails/886-Lakewood-Cres-Lakeshore-ON-N0R-1A0/401694261_zpid/,FOR_SALE,House for sale,C$,"C$999,900",999900,"886 Lakewood Cres, Lakeshore, ON N0R 1A0",886 Lakewood Cres,Lakeshore,ON,N0R1A0,false,5,3,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019390,Remo Valente Real Estate (1990) Limited - 790 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440145881,440145881,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8b343df2e3e512d1c70feed3d668914d-p_e.jpg,true,https://www.zillow.com/homedetails/273-Tellier-Rd-Lakeshore-ON-N0R-1S0/440145881_zpid/,FOR_SALE,House for sale,C$,"C$679,000",679000,"273 Tellier Rd, Lakeshore, ON N0R 1S0",273 Tellier Rd,Lakeshore,ON,N0R1S0,false,3,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024102,Pinnacle Plus Realty Ltd. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439578668,439578668,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ddc1980405f52269b0434b41bc97c22b-p_e.jpg,true,https://www.zillow.com/homedetails/196-Riverside-Rd-Lakeshore-ON-N8L-1B4/439578668_zpid/,FOR_SALE,House for sale,C$,"C$625,000",625000,"196 Riverside Rd, Lakeshore, ON N8L 1B4",196 Riverside Rd,Lakeshore,ON,N8L1B4,false,3,3,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023622,Pinnacle Plus Realty Ltd. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2076524101,2076524101,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0a04db6464a1da481623368fba22cf1e-p_e.jpg,true,https://www.zillow.com/homedetails/1252-Shoreline-Ave-Lakeshore-ON-N0R-1A0/2076524101_zpid/,FOR_SALE,House for sale,C$,"C$1,999,900",1999900,"1252 Shoreline Ave, Lakeshore, ON N0R 1A0",1252 Shoreline Ave,Lakeshore,ON,N0R1A0,false,4,4,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018578,Re/Max Preferred Realty Ltd. - 585 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
401694261,401694261,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cb561426c471f074aaa89449fc41c33c-p_e.jpg,true,https://www.zillow.com/homedetails/886-Lakewood-Cres-Lakeshore-ON-N0R-1A0/401694261_zpid/,FOR_SALE,House for sale,C$,"C$999,900",999900,"886 Lakewood Cres, Lakeshore, ON N0R 1A0",886 Lakewood Cres,Lakeshore,ON,N0R1A0,false,5,3,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019390,Remo Valente Real Estate (1990) Limited - 790 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440145881,440145881,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8b343df2e3e512d1c70feed3d668914d-p_e.jpg,true,https://www.zillow.com/homedetails/273-Tellier-Rd-Lakeshore-ON-N0R-1S0/440145881_zpid/,FOR_SALE,House for sale,C$,"C$679,000",679000,"273 Tellier Rd, Lakeshore, ON N0R 1S0",273 Tellier Rd,Lakeshore,ON,N0R1S0,false,3,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024102,Pinnacle Plus Realty Ltd. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439578668,439578668,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ddc1980405f52269b0434b41bc97c22b-p_e.jpg,true,https://www.zillow.com/homedetails/196-Riverside-Rd-Lakeshore-ON-N8L-1B4/439578668_zpid/,FOR_SALE,House for sale,C$,"C$625,000",625000,"196 Riverside Rd, Lakeshore, ON N8L 1B4",196 Riverside Rd,Lakeshore,ON,N8L1B4,false,3,3,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023622,Pinnacle Plus Realty Ltd. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2076524101,2076524101,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0a04db6464a1da481623368fba22cf1e-p_e.jpg,true,https://www.zillow.com/homedetails/1252-Shoreline-Ave-Lakeshore-ON-N0R-1A0/2076524101_zpid/,FOR_SALE,House for sale,C$,"C$1,999,900",1999900,"1252 Shoreline Ave, Lakeshore, ON N0R 1A0",1252 Shoreline Ave,Lakeshore,ON,N0R1A0,false,4,4,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018578,Re/Max Preferred Realty Ltd. - 585 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
401694261,401694261,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cb561426c471f074aaa89449fc41c33c-p_e.jpg,true,https://www.zillow.com/homedetails/886-Lakewood-Cres-Lakeshore-ON-N0R-1A0/401694261_zpid/,FOR_SALE,House for sale,C$,"C$999,900",999900,"886 Lakewood Cres, Lakeshore, ON N0R 1A0",886 Lakewood Cres,Lakeshore,ON,N0R1A0,false,5,3,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019390,Remo Valente Real Estate (1990) Limited - 790 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440145881,440145881,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8b343df2e3e512d1c70feed3d668914d-p_e.jpg,true,https://www.zillow.com/homedetails/273-Tellier-Rd-Lakeshore-ON-N0R-1S0/440145881_zpid/,FOR_SALE,House for sale,C$,"C$679,000",679000,"273 Tellier Rd, Lakeshore, ON N0R 1S0",273 Tellier Rd,Lakeshore,ON,N0R1S0,false,3,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024102,Pinnacle Plus Realty Ltd. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
